transaction_id,player_id,tricode,type,date,notes
1980-EDM-1-8446117,8446117,EDM,DRAFTED,1980-06-11,"On 1980-06-11, with the 6th overall pick in the 1st round of the 1980 draft, EDM selected Paul Coffey, a OHA defenseman playing for the Kitchener Rangers."
1980-VAN-1-8448667,8448667,VAN,DRAFTED,1980-06-11,"On 1980-06-11, with the 7th overall pick in the 1st round of the 1980 draft, VAN selected Rick Lanz, a OHA defenseman playing for the Oshawa Generals."
1980-HFD-1-8445090,8445090,HFD,DRAFTED,1980-06-11,"On 1980-06-11, with the 8th overall pick in the 1st round of the 1980 draft, HFD selected Fred Arthur, a QMJHL defenseman playing for the Cornwall Royals."
1980-PIT-1-8445771,8445771,PIT,DRAFTED,1980-06-11,"On 1980-06-11, with the 9th overall pick in the 1st round of the 1980 draft, PIT selected Mike Bullard, a OHA forward playing for the Brantford Alexanders."
1980-LAK-1-8446945,8446945,LAK,DRAFTED,1980-06-11,"On 1980-06-11, with the 10th overall pick in the 1st round of the 1980 draft, LAK selected Jim Fox, a OHA forward playing for the Ottawa 67's."
1980-DET-1-8445546,8445546,DET,DRAFTED,1980-06-11,"On 1980-06-11, with the 11th overall pick in the 1st round of the 1980 draft, DET selected Mike Blaisdell, a WHL forward playing for the Regina Pats."
1980-STL-1-8452496,8452496,STL,DRAFTED,1980-06-11,"On 1980-06-11, with the 12th overall pick in the 1st round of the 1980 draft, STL selected Rik Wilson, a OHA defenseman playing for the Kingston Canadians."
1980-CGY-1-8446266,8446266,CGY,DRAFTED,1980-06-11,"On 1980-06-11, with the 13th overall pick in the 1st round of the 1980 draft, CGY selected Denis Cyr, a QMJHL forward playing for the Montreal Juniors."
1980-NYR-1-8449107,8449107,NYR,DRAFTED,1980-06-11,"On 1980-06-11, with the 14th overall pick in the 1st round of the 1980 draft, NYR selected James Malone, a OHA forward playing for the Toronto Marlboros."
1980-CHI-1-8446517,8446517,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 15th overall pick in the 1st round of the 1980 draft, CHI selected Jerome Dupont, a OHA defenseman playing for the Toronto Marlboros."
1980-MNS-1-8450133,8450133,MNS,DRAFTED,1980-06-11,"On 1980-06-11, with the 16th overall pick in the 1st round of the 1980 draft, MNS selected Brad Palmer, a WHL forward playing for the Victoria Cougars."
1980-NYI-1-8451794,8451794,NYI,DRAFTED,1980-06-11,"On 1980-06-11, with the 17th overall pick in the 1st round of the 1980 draft, NYI selected Brent Sutter, a AJHL forward playing for the Red Deer Rustlers."
1980-BOS-1-8450271,8450271,BOS,DRAFTED,1980-06-11,"On 1980-06-11, with the 18th overall pick in the 1st round of the 1980 draft, BOS selected Barry Pederson, a WHL forward playing for the Victoria Cougars."
1980-CLR-1-8446993,8446993,CLR,DRAFTED,1980-06-11,"On 1980-06-11, with the 19th overall pick in the 1st round of the 1980 draft, CLR selected Paul Gagne, a OHA forward playing for the Windsor Spitfires."
1980-BUF-1-8450218,8450218,BUF,DRAFTED,1980-06-11,"On 1980-06-11, with the 20th overall pick in the 1st round of the 1980 draft, BUF selected Steve Patrick, a WHL forward playing for the Brandon Wheat Kings."
1980-PHI-1-8451758,8451758,PHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 21st overall pick in the 1st round of the 1980 draft, PHI selected Michael Stothers, a OHA defenseman playing for the Kingston Canadians."
1980-CLR-2-8452290,8452290,CLR,DRAFTED,1980-06-11,"On 1980-06-11, with the 22nd overall pick in the 2nd round of the 1980 draft, CLR selected Joseph Ward, a WHL forward playing for the Seattle Breakers."
1980-WIN-2-8449122,8449122,WIN,DRAFTED,1980-06-11,"On 1980-06-11, with the 23rd overall pick in the 2nd round of the 1980 draft, WIN selected Moe Mantha, a OHA defenseman playing for the Toronto Marlboros."
1980-QUE-2-8450953,8450953,QUE,DRAFTED,1980-06-11,"On 1980-06-11, with the 24th overall pick in the 2nd round of the 1980 draft, QUE selected Normand Rochefort, a QMJHL defenseman playing for the Quebec Remparts."
1980-TOR-2-8449749,8449749,TOR,DRAFTED,1980-06-11,"On 1980-06-11, with the 25th overall pick in the 2nd round of the 1980 draft, TOR selected Craig Muni, a OHA defenseman playing for the Kingston Canadians."
1980-TOR-2-8449442,8449442,TOR,DRAFTED,1980-06-11,"On 1980-06-11, with the 26th overall pick in the 2nd round of the 1980 draft, TOR selected Bob McGill, a WHL defenseman playing for the Victoria Cougars."
1980-MTL-2-8449797,8449797,MTL,DRAFTED,1980-06-11,"On 1980-06-11, with the 27th overall pick in the 2nd round of the 1980 draft, MTL selected Ric Nattress, a OHA defenseman playing for the Brantford Alexanders."
1980-CHI-2-8448859,8448859,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 28th overall pick in the 2nd round of the 1980 draft, CHI selected Steve Ludzik, a OHA forward playing for the Niagara Falls Flyers."
1980-HFD-2-8447000,8447000,HFD,DRAFTED,1980-06-11,"On 1980-06-11, with the 29th overall pick in the 2nd round of the 1980 draft, HFD selected Michel Galarneau, a QMJHL forward playing for the Hull Olympiques."
1980-CHI-2-8451584,8451584,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 30th overall pick in the 2nd round of the 1980 draft, CHI selected Ken Solheim, a WHL forward playing for the Medicine Hat Tigers."
1980-CGY-2-8446265,8446265,CGY,DRAFTED,1980-06-11,"On 1980-06-11, with the 31st overall pick in the 2nd round of the 1980 draft, CGY selected Tony Curtale, a OHA defenseman playing for the Brantford Alexanders."
1980-CGY-2-8448712,8448712,CGY,DRAFTED,1980-06-11,"On 1980-06-11, with the 32nd overall pick in the 2nd round of the 1980 draft, CGY selected Kevin LaVallee, a OHA forward playing for the Brantford Alexanders."
1980-LAK-2-8451882,8451882,LAK,DRAFTED,1980-06-11,"On 1980-06-11, with the 33rd overall pick in the 2nd round of the 1980 draft, LAK selected Greg Terrion, a OHA forward playing for the Brantford Alexanders."
1980-LAK-2-8449700,8449700,LAK,DRAFTED,1980-06-11,"On 1980-06-11, with the 34th overall pick in the 2nd round of the 1980 draft, LAK selected David Morrison, a OHA forward playing for the Peterborough Petes."
1980-NYR-2-8444914,8444914,NYR,DRAFTED,1980-06-11,"On 1980-06-11, with the 35th overall pick in the 2nd round of the 1980 draft, NYR selected Mike Allison, a OHA forward playing for the Sudbury Wolves."
1980-CHI-2-8456021,8456021,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 36th overall pick in the 2nd round of the 1980 draft, CHI selected Leonard Dawes, a WHL defenseman playing for the Victoria Cougars."
1980-MNS-2-8445381,8445381,MNS,DRAFTED,1980-06-11,"On 1980-06-11, with the 37th overall pick in the 2nd round of the 1980 draft, MNS selected Don Beaupre, a OHA goalie playing for the Sudbury Wolves."
1980-NYI-2-8448020,8448020,NYI,DRAFTED,1980-06-11,"On 1980-06-11, with the 38th overall pick in the 2nd round of the 1980 draft, NYI selected Kelly Hrudey, a WHL goalie playing for the Medicine Hat Tigers."
1980-CGY-2-8448521,8448521,CGY,DRAFTED,1980-06-11,"On 1980-06-11, with the 39th overall pick in the 2nd round of the 1980 draft, CGY selected Steve Konroyd, a OHA defenseman playing for the Oshawa Generals."
1980-MTL-2-8446029,8446029,MTL,DRAFTED,1980-06-11,"On 1980-06-11, with the 40th overall pick in the 2nd round of the 1980 draft, MTL selected John Chabot, a QMJHL forward playing for the Hull Olympiques."
1980-BUF-2-8449660,8449660,BUF,DRAFTED,1980-06-11,"On 1980-06-11, with the 41st overall pick in the 2nd round of the 1980 draft, BUF selected Mike Moller, a WHL forward playing for the Lethbridge Broncos."
1980-PHI-2-8456307,8456307,PHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 42nd overall pick in the 2nd round of the 1980 draft, PHI selected Jay Fraser, a OHA forward playing for the Ottawa 67's."
1980-TOR-3-8445584,8445584,TOR,DRAFTED,1980-06-11,"On 1980-06-11, with the 43rd overall pick in the 3rd round of the 1980 draft, TOR selected Fred Boimistruck, a QMJHL defenseman playing for the Cornwall Royals."
1980-WIN-3-8446544,8446544,WIN,DRAFTED,1980-06-11,"On 1980-06-11, with the 44th overall pick in the 3rd round of the 1980 draft, WIN selected Murray Eaves, a NCAA forward playing for U. of Michigan."
1980-MTL-3-8449871,8449871,MTL,DRAFTED,1980-06-11,"On 1980-06-11, with the 45th overall pick in the 3rd round of the 1980 draft, MTL selected John Newberry, a BCJHL forward playing for the Nanaimo Clippers."
1980-DET-3-8450073,8450073,DET,DRAFTED,1980-06-11,"On 1980-06-11, with the 46th overall pick in the 3rd round of the 1980 draft, DET selected Mark Osborne, a OHA forward playing for the Niagara Falls Flyers."
1980-WSH-3-8457381,8457381,WSH,DRAFTED,1980-06-11,"On 1980-06-11, with the 47th overall pick in the 3rd round of the 1980 draft, WSH selected Dan Miele, a NCAA forward playing for Providence College."
1980-EDM-3-8455485,8455485,EDM,DRAFTED,1980-06-11,"On 1980-06-11, with the 48th overall pick in the 3rd round of the 1980 draft, EDM selected Shawn Babcock, a OHA forward playing for the Windsor Spitfires."
1980-VAN-3-8451190,8451190,VAN,DRAFTED,1980-06-11,"On 1980-06-11, with the 49th overall pick in the 3rd round of the 1980 draft, VAN selected Andreas Schliebener, a OHA defenseman playing for the Peterborough Petes."
1980-HFD-3-8452235,8452235,HFD,DRAFTED,1980-06-11,"On 1980-06-11, with the 50th overall pick in the 3rd round of the 1980 draft, HFD selected Mickey Volcan, a NCAA defenseman playing for U. of North Dakota."
1980-PIT-3-8445653,8445653,PIT,DRAFTED,1980-06-11,"On 1980-06-11, with the 51st overall pick in the 3rd round of the 1980 draft, PIT selected Randy Boyd, a OHA defenseman playing for the Ottawa 67's."
1980-LAK-3-8445662,8445662,LAK,DRAFTED,1980-06-11,"On 1980-06-11, with the 52nd overall pick in the 3rd round of the 1980 draft, LAK selected Steve Bozek, a NCAA forward playing for Northern Michigan U.."
1980-MNS-3-8452209,8452209,MNS,DRAFTED,1980-06-11,"On 1980-06-11, with the 53rd overall pick in the 3rd round of the 1980 draft, MNS selected Randy Velischek, a NCAA defenseman playing for Providence College."
1980-STL-3-8450257,8450257,STL,DRAFTED,1980-06-11,"On 1980-06-11, with the 54th overall pick in the 3rd round of the 1980 draft, STL selected Jim Pavese, a OHA defenseman playing for the Kitchener Rangers."
1980-WSH-3-8450920,8450920,WSH,DRAFTED,1980-06-11,"On 1980-06-11, with the 55th overall pick in the 3rd round of the 1980 draft, WSH selected Torrie Robertson, a WHL forward playing for the Victoria Cougars."
1980-BUF-3-8449475,8449475,BUF,DRAFTED,1980-06-11,"On 1980-06-11, with the 56th overall pick in the 3rd round of the 1980 draft, BUF selected Sean McKenna, a QMJHL forward playing for the Sherbrooke Beavers."
1980-CHI-3-8449773,8449773,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 57th overall pick in the 3rd round of the 1980 draft, CHI selected Troy Murray, a AJHL forward playing for the St. Albert Saints."
1980-CHI-3-8456311,8456311,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 58th overall pick in the 3rd round of the 1980 draft, CHI selected Marcel Frere, a WHL forward playing for the Billings Bighorns."
1980-NYI-3-8451375,8451375,NYI,DRAFTED,1980-06-11,"On 1980-06-11, with the 59th overall pick in the 3rd round of the 1980 draft, NYI selected David Simpson, a OHA forward playing for the London Knights."
1980-BOS-3-8446807,8446807,BOS,DRAFTED,1980-06-11,"On 1980-06-11, with the 60th overall pick in the 3rd round of the 1980 draft, BOS selected Tom Fergus, a OHA forward playing for the Peterborough Petes."
1980-MTL-3-8448845,8448845,MTL,DRAFTED,1980-06-11,"On 1980-06-11, with the 61st overall pick in the 3rd round of the 1980 draft, MTL selected Craig Ludwig, a NCAA defenseman playing for U. of North Dakota."
1980-BUF-3-8457534,8457534,BUF,DRAFTED,1980-06-11,"On 1980-06-11, with the 62nd overall pick in the 3rd round of the 1980 draft, BUF selected Jay North, a Minn. forward playing for Bloomington Jefferson H.S.."
1980-PHI-3-8457366,8457366,PHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 63rd overall pick in the 3rd round of the 1980 draft, PHI selected Paul Mercier, a OHA defenseman playing for the Sudbury Wolves."
1980-CLR-4-8448614,8448614,CLR,DRAFTED,1980-06-11,"On 1980-06-11, with the 64th overall pick in the 4th round of the 1980 draft, CLR selected Richard Laferriere, a OHA goalie playing for the Peterborough Petes."
1980-WIN-4-8446943,8446943,WIN,DRAFTED,1980-06-11,"On 1980-06-11, with the 65th overall pick in the 4th round of the 1980 draft, WIN selected Guy Fournier, a QMJHL forward playing for the Shawinigan Cataractes."
1980-QUE-4-8449624,8449624,QUE,DRAFTED,1980-06-11,"On 1980-06-11, with the 66th overall pick in the 4th round of the 1980 draft, QUE selected Jay Miller, a NCAA forward playing for U. of New Hampshire."
1980-CHI-4-8452482,8452482,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 67th overall pick in the 4th round of the 1980 draft, CHI selected Carey Wilson, a NCAA forward playing for Dartmouth College."
1980-NYI-4-8451967,8451967,NYI,DRAFTED,1980-06-11,"On 1980-06-11, with the 68th overall pick in the 4th round of the 1980 draft, NYI selected Monty Trottier, a WHL forward playing for the Billings Bighorns."
1980-EDM-4-8448569,8448569,EDM,DRAFTED,1980-06-11,"On 1980-06-11, with the 69th overall pick in the 4th round of the 1980 draft, EDM selected Jari Kurri, a FINLAND forward playing for Jokerit Helsinki."
1980-VAN-4-8446222,8446222,VAN,DRAFTED,1980-06-11,"On 1980-06-11, with the 70th overall pick in the 4th round of the 1980 draft, VAN selected Marc Crawford, a QMJHL forward playing for the Cornwall Royals."
1980-HFD-4-8449354,8449354,HFD,DRAFTED,1980-06-11,"On 1980-06-11, with the 71st overall pick in the 4th round of the 1980 draft, HFD selected Kevin McClelland, a OHA forward playing for the Niagara Falls Flyers."
1980-PIT-4-8446805,8446805,PIT,DRAFTED,1980-06-11,"On 1980-06-11, with the 72nd overall pick in the 4th round of the 1980 draft, PIT selected Tony Feltrin, a WHL defenseman playing for the Victoria Cougars."
1980-LAK-4-8449881,8449881,LAK,DRAFTED,1980-06-11,"On 1980-06-11, with the 73rd overall pick in the 4th round of the 1980 draft, LAK selected Bernie Nicholls, a OHA forward playing for the Kingston Canadians."
1980-TOR-4-8447078,8447078,TOR,DRAFTED,1980-06-11,"On 1980-06-11, with the 74th overall pick in the 4th round of the 1980 draft, TOR selected Stew Gavin, a OHA forward playing for the Toronto Marlboros."
1980-STL-4-8445690,8445690,STL,DRAFTED,1980-06-11,"On 1980-06-11, with the 75th overall pick in the 4th round of the 1980 draft, STL selected Bob Brooke, a NCAA forward playing for Yale University."
1980-CGY-4-8451031,8451031,CGY,DRAFTED,1980-06-11,"On 1980-06-11, with the 76th overall pick in the 4th round of the 1980 draft, CGY selected Marc Roy, a QMJHL forward playing for the Trois Rivieres Draveurs."
1980-NYR-4-8456851,8456851,NYR,DRAFTED,1980-06-11,"On 1980-06-11, with the 77th overall pick in the 4th round of the 1980 draft, NYR selected Kurt Kleinendorst, a NCAA forward playing for Providence College."
1980-CHI-4-8457998,8457998,CHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 78th overall pick in the 4th round of the 1980 draft, CHI selected Brian Shaw, a WHL forward playing for the Portland Winter Hawks."
1980-MNS-4-8456659,8456659,MNS,DRAFTED,1980-06-11,"On 1980-06-11, with the 79th overall pick in the 4th round of the 1980 draft, MNS selected Mark Huglen, a Minn. defenseman playing for Roseau H.S.."
1980-NYI-4-8447169,8447169,NYI,DRAFTED,1980-06-11,"On 1980-06-11, with the 80th overall pick in the 4th round of the 1980 draft, NYI selected Greg Gilbert, a OHA forward playing for the Toronto Marlboros."
1980-BOS-4-8448411,8448411,BOS,DRAFTED,1980-06-11,"On 1980-06-11, with the 81st overall pick in the 4th round of the 1980 draft, BOS selected Steve Kasper, a QMJHL forward playing for the Verdun/Sorel Blackhawks."
1980-MTL-4-8451874,8451874,MTL,DRAFTED,1980-06-11,"On 1980-06-11, with the 82nd overall pick in the 4th round of the 1980 draft, MTL selected Jeffrey Teal, a NCAA forward playing for U. of Minnesota."
1980-BUF-4-8452449,8452449,BUF,DRAFTED,1980-06-11,"On 1980-06-11, with the 83rd overall pick in the 4th round of the 1980 draft, BUF selected Jim Wiemer, a OHA defenseman playing for the Peterborough Petes."
1980-PHI-4-8458496,8458496,PHI,DRAFTED,1980-06-11,"On 1980-06-11, with the 84th overall pick in the 4th round of the 1980 draft, PHI selected Taras Zytynsky, a QMJHL defenseman playing for the Montreal Juniors."
1980-CLR-5-8446162,8446162,CLR,DRAFTED,1980-06-11,"On 1980-06-11, with the 85th overall pick in the 5th round of the 1980 draft, CLR selected Ed Cooper, a WHL forward playing for the Portland Winter Hawks."
1980-WIN-5-8457592,8457592,WIN,DRAFTED,1980-06-11,"On 1980-06-11, with the 86th overall pick in the 5th round of the 1980 draft, WIN selected Glen Ostir, a WHL defenseman playing for the Portland Winter Hawks."
1980-QUE-5-8449498,8449498,QUE,DRAFTED,1980-06-11,"On 1980-06-11, with the 87th overall pick in the 5th round of the 1980 draft, QUE selected Basil McRae, a OHA forward playing for the London Knights."
1980-DET-5-8455938,8455938,DET,DRAFTED,1980-06-11,"On 1980-06-11, with the 88th overall pick in the 5th round of the 1980 draft, DET selected Mike Corrigan, a QMJHL forward playing for the Cornwall Royals."
1980-WSH-5-8445557,8445557,WSH,DRAFTED,1980-06-11,"On 1980-06-11, with the 89th overall pick in the 5th round of the 1980 draft, WSH selected Timo Blomqvist, a FINLAND defenseman playing for Jokerit Helsinki."
1980-EDM-5-8450483,8450483,EDM,DRAFTED,1980-06-11,"On 1980-06-11, with the 90th overall pick in the 5th round of the 1980 draft, EDM selected Walt Poddubny, a OHA forward playing for the Kingston Canadians."
1980-VAN-5-8449313,8449313,VAN,DRAFTED,1980-06-11,"On 1980-06-11, with the 91st overall pick in the 5th round of the 1980 draft, VAN selected Darrell May, a WHL goalie playing for the Portland Winter Hawks."
1980-HFD-5-8448269,8448269,HFD,DRAFTED,1980-06-11,"On 1980-06-11, with the 92nd overall pick in the 5th round of the 1980 draft, HFD selected Darren Jensen, a NCAA goalie playing for U. of North Dakota."
